id,date,customerId,companyId,amount,remark,isUsed,createdBy,createdAt,updatedAt,deletedAt
178,2023-05-23 00:00:00+00,10,14,930.0,OUTSTANDING AMOUNT,True,2,2023-05-24 06:04:05.863+00,2023-05-24 14:26:45.265+00,
175,2023-05-22 00:00:00+00,19,31,800.0,TENANCY PAYMENT,True,2,2023-05-23 09:49:34.916+00,2023-05-24 16:32:24.269+00,
176,2023-05-22 00:00:00+00,19,68,100.0,TASNEEM (NAKHEEL) CONTRACT MODIFICATION,True,2,2023-05-23 09:50:08.643+00,2023-05-24 16:32:54.114+00,
177,2023-05-23 00:00:00+00,47,73,1600.0,FAMILY VISA PROCESSING,True,2,2023-05-24 05:50:57.604+00,2023-05-24 16:33:43.18+00,
185,2023-05-25 00:00:00+00,44,57,175.0,INITIAL APPROVAL MUHAMMED FAISAL (SMART STAMPS),True,2,2023-05-26 05:26:56.265+00,2023-05-26 05:27:19.185+00,
186,2023-05-25 00:00:00+00,47,77,70.0,ILOE INSURANCE,True,2,2023-05-26 07:16:01.396+00,2023-05-26 07:16:01.574+00,
174,2023-05-22 00:00:00+00,13,17,3110.0,NOUFAL FAMILY VISA WORK,True,2,2023-05-23 09:47:36.05+00,2023-05-27 08:44:49.524+00,
181,2023-05-23 00:00:00+00,16,21,350.0,DARRARI WORK,True,2,2023-05-24 06:06:10.311+00,2023-05-27 08:48:24.197+00,
187,2023-05-25 00:00:00+00,16,21,500.0,DARRARI ESTABLISHMENT CARD PROCESS,True,2,2023-05-26 07:20:55.747+00,2023-05-27 08:48:44.576+00,
182,2023-05-24 00:00:00+00,44,57,40.0,WORK,True,2,2023-05-25 06:10:47.89+00,2023-05-27 08:49:31.461+00,
183,2023-05-24 00:00:00+00,23,32,1475.0,MASUD MIAH LABOUR INSURANCE & WORK PERMIT FEE,True,2,2023-05-25 06:12:10.622+00,2023-05-27 08:50:21.741+00,
184,2023-05-24 00:00:00+00,55,76,540.0,JASVEER KAUR ATTESTATION & LEGAL TRANSLATION,True,2,2023-05-25 06:13:07.465+00,2023-05-27 08:50:55.705+00,
189,2023-05-26 00:00:00+00,14,19,90.0,ROKIBUDDIN CANCELLATION,True,2,2023-05-27 08:53:24.543+00,2023-05-27 14:04:01.55+00,
191,2023-05-26 00:00:00+00,54,75,1940.0,FAMILY VISA PROCESSING,True,2,2023-05-27 08:55:12.635+00,2023-05-27 14:04:47.93+00,
188,2023-05-25 00:00:00+00,49,64,3000.0,MOHAMMAD FIROJ VISA PROCESS,True,2,2023-05-26 07:21:31.401+00,2023-05-29 06:01:38.995+00,
192,2023-05-27 21:19:42.865+00,49,64,275.0,MOHAMMAD FIROJ VISA PROCESSING,True,2,2023-05-27 17:20:18.813+00,2023-05-29 06:01:46.191+00,
180,2023-05-23 00:00:00+00,28,53,1170.0,OUTSTANDING AMOUNT,True,2,2023-05-24 06:05:15.541+00,2023-05-29 06:03:14.933+00,
194,2023-05-29 00:00:00+00,49,64,6905.0,EVG FINE PAYMENT,True,2,2023-05-30 06:01:44.681+00,2023-05-30 06:01:44.766+00,
200,2023-05-31 23:35:53.547+00,1,1,960.0,OUTSTANDING AMOUNT,True,2,2023-05-31 19:36:09.364+00,2023-06-08 06:00:19.864+00,
190,2023-05-26 00:00:00+00,14,19,2000.0,ADVANCE FOR NEW JOB OFFER TYPING,False,2,2023-05-27 08:54:35.53+00,2023-06-07 10:03:45.732+00,
195,2023-05-29 00:00:00+00,30,72,230.0,RESIDENCE CANCELLATION,True,2,2023-05-30 06:13:57.671+00,2023-06-08 05:49:43.254+00,
196,2023-05-29 00:00:00+00,22,28,370.0,USHAN EID TYPING,True,2,2023-05-30 06:14:43.25+00,2023-06-08 05:50:53.148+00,
197,2023-05-30 00:00:00+00,19,29,180.0,VINOD & SALIM MOHAMMED TAWJEEH PPAYMENT,True,2,2023-05-31 14:52:29.243+00,2023-06-08 05:51:52.875+00,
198,2023-05-30 00:00:00+00,28,53,1500.0,WORK,True,2,2023-05-31 14:53:09.848+00,2023-06-08 05:53:47.013+00,
204,2023-05-31 23:37:37.117+00,28,53,830.0,WORK,True,2,2023-05-31 19:37:46.719+00,2023-06-08 05:55:30.149+00,
199,2023-05-30 00:00:00+00,53,74,850.0,MD RAJU MIA VISA STAMPING & EMIRATES ID,True,2,2023-05-31 14:53:52.217+00,2023-06-08 05:57:55.574+00,
201,2023-05-31 23:36:13.334+00,1,2,805.0,OUTSTANDING AMOUNT,True,2,2023-05-31 19:36:35.809+00,2023-06-08 06:01:11.626+00,
202,2023-05-31 23:36:45.981+00,1,37,150.0,OUTSTANDING AMOUNT,True,2,2023-05-31 19:37:03.382+00,2023-06-08 06:18:20.925+00,
203,2023-05-31 23:37:11.558+00,4,6,490.0,OUTSTANDING AMOUNT,True,2,2023-05-31 19:37:29.825+00,2023-06-08 06:20:11.926+00,
168,2023-05-20 00:00:00+00,33,43,10000.0,WORK,True,2,2023-05-22 06:54:32.575+00,2023-06-08 07:42:06.485+00,
167,2023-05-20 00:00:00+00,9,12,925.0,OUTSTANDING AMOUNT OF NAZER VISA WORK & MULKIYA RENEWAL SERVICE,True,2,2023-05-22 06:54:07.805+00,2023-09-19 08:17:56.13+00,
688,2023-10-20 22:37:02.699+00,17,22,1500.0,WORK,False,2,2023-10-20 18:37:16.66+00,2023-10-20 18:37:16.66+00,
214,2023-06-03 00:00:00+00,47,82,25.0,INITIAL  APPROVAL OF COSMO CENTER TRADING,True,2,2023-06-04 14:49:04.314+00,2023-06-04 14:49:04.4+00,
193,2023-05-27 00:00:00+00,3,4,1290.0,SHARAFUDDEEN VISA STAMPING,True,2,2023-05-29 05:13:23.204+00,2023-06-05 18:02:33.221+00,
218,2023-06-06 00:00:00+00,47,82,25.0,ISMAIL SALE OF SEWING INITIAL APPROVAL,True,2,2023-06-07 09:13:25.967+00,2023-06-07 09:13:26.147+00,
219,2023-06-06 00:00:00+00,44,57,15.0,MABROOK SUPER MARKET SEWERAGE NOC SERVICE CHARGE,True,2,2023-06-07 09:15:37.216+00,2023-06-07 09:15:37.331+00,
227,2023-06-07 00:00:00+00,30,72,1700.0,FAMILY VISA RENEWAL,True,2,2023-06-08 05:45:31.525+00,2023-06-08 05:50:22.348+00,
205,2023-05-31 23:37:52.515+00,57,79,655.0,ABDULLA MEDICAL & EID TYPING,True,2,2023-05-31 19:38:13.069+00,2023-06-08 06:21:42.402+00,
221,2023-06-06 00:00:00+00,18,23,290.0,DHA MEDICAL,True,2,2023-06-07 09:51:22.155+00,2023-06-08 06:22:21.574+00,
206,2023-06-01 00:00:00+00,18,23,870.0,CASH PAID BY KAREEM HUDAWI DEDUCTED FROM AMOUNT TO PAY FOR HIRA FOR LAIQ MEDICAL ,True,2,2023-06-03 06:04:11.508+00,2023-06-08 06:22:28.042+00,
207,2023-06-01 00:00:00+00,56,78,3250.0,ECHANNEL SUBCRIPTION NEW,True,2,2023-06-03 06:05:39.766+00,2023-06-08 06:22:46.657+00,
209,2023-06-02 00:00:00+00,58,80,150.0,TRADE LICENSE RENEWAL SERVICE CHARGE,True,2,2023-06-04 14:08:23.733+00,2023-06-08 06:23:10.244+00,
210,2023-06-02 00:00:00+00,37,46,330.0,MOHD MOSHARAF CANCELLATION,True,2,2023-06-04 14:10:29.135+00,2023-06-08 06:24:31.918+00,
213,2023-06-02 00:00:00+00,33,43,8000.0,SAJI & SARATH NEW VISA PROCESS,True,2,2023-06-04 14:18:08.661+00,2023-06-08 07:47:10.966+00,
208,2023-06-02 00:00:00+00,28,53,300.0,WORK,True,2,2023-06-04 14:07:19.678+00,2023-06-08 09:14:18.121+00,
215,2023-06-03 00:00:00+00,19,68,440.0,PRO ABDULLA(KHAKIMA FASHION) JOB OFFER WITH CERTIFICATE,True,2,2023-06-04 15:12:06.011+00,2023-06-08 17:50:23.139+00,
216,2023-06-02 00:00:00+00,8,11,2000.0,WORK,True,2,2023-06-06 07:22:59.774+00,2023-06-08 17:51:54.5+00,
226,2023-06-07 00:00:00+00,8,11,2000.0,WORK,True,2,2023-06-08 05:45:00.277+00,2023-06-08 17:53:16.229+00,
222,2023-06-06 00:00:00+00,59,83,400.0,MOHD NADIMUDDIN VISA CANCELLATION,True,2,2023-06-07 09:52:13.274+00,2023-06-08 17:55:52.657+00,
224,2023-06-06 00:00:00+00,23,32,500.0,OUTSTANDING AMOUNT,True,2,2023-06-07 09:53:26.677+00,2023-06-08 17:57:48.801+00,
228,2023-06-07 00:00:00+00,15,20,560.0,WORK,True,2,2023-06-08 05:45:54.095+00,2023-06-08 18:00:26.528+00,
235,2023-06-09 00:00:00+00,47,88,65.0,ILOE INSURANCE,True,2,2023-06-10 08:12:49.233+00,2023-06-10 08:12:49.264+00,
225,2023-06-06 00:00:00+00,33,43,10000.0,VISA PROCESSING,True,2,2023-06-07 09:53:55.532+00,2023-06-10 09:31:26.088+00,
220,2023-06-06 00:00:00+00,14,19,3100.0,VISA RENEWAL PROCESS,True,2,2023-06-07 09:50:36.952+00,2023-06-10 11:58:03.418+00,
236,2023-06-09 00:00:00+00,47,73,3750.0,FAMILY VISA STAMPING PROCESS,True,2,2023-06-10 08:29:18.985+00,2023-06-12 05:35:07.69+00,
231,2023-06-08 00:00:00+00,28,53,640.0,WORK,True,2,2023-06-09 04:45:01.343+00,2023-06-12 05:59:53.569+00,
233,2023-06-08 00:00:00+00,14,18,1300.0,ENAMUL HOQUE FAMILY VISA STAMPING PROCESS,True,2,2023-06-09 04:47:29.422+00,2023-06-12 06:02:26.317+00,
234,2023-06-08 00:00:00+00,14,18,1200.0,FAROOQ FAMILY NEW BORN VISA STAMPING PROCESS,True,2,2023-06-09 04:48:12.08+00,2023-06-12 06:02:48.466+00,
237,2023-06-10 00:00:00+00,47,89,50.0,ANAAM SAID VISA STAMPING,True,2,2023-06-12 05:37:48.121+00,2023-06-12 06:03:30.339+00,
238,2023-06-10 00:00:00+00,1,1,910.0,OUTSTANDING AMOUNT,True,2,2023-06-12 05:47:34.536+00,2023-06-12 06:06:45.978+00,
239,2023-06-10 00:00:00+00,1,2,50.0,TRADE LICENSE UPDATION IN MOL,True,2,2023-06-12 05:48:12.148+00,2023-06-12 07:03:00.332+00,
240,2023-06-10 00:00:00+00,7,9,670.0,OUTSTANDING AMOUNT,True,2,2023-06-12 05:48:53.341+00,2023-06-12 07:03:47.023+00,
242,2023-06-10 00:00:00+00,53,74,1200.0,OUTSTANDING AMOUNT,True,2,2023-06-12 05:49:45.719+00,2023-06-12 07:04:36.628+00,
241,2023-06-10 00:00:00+00,28,53,1320.0,WORK,True,2,2023-06-12 05:49:16.748+00,2023-06-13 04:19:57.552+00,
244,2023-06-12 00:00:00+00,47,90,65.0,ILOE INSURANCE,True,2,2023-06-13 04:23:03.535+00,2023-06-13 04:23:03.562+00,
230,2023-06-07 00:00:00+00,19,85,500.0,MC ATTESTATION & TRANSLATION,True,2,2023-06-08 05:47:19.057+00,2023-06-13 04:26:23.633+00,
232,2023-06-08 00:00:00+00,49,64,2500.0,MOHD SANJID NEW VISA PROCESSING,True,2,2023-06-09 04:45:41.108+00,2023-06-13 04:40:56.809+00,
245,2023-06-12 00:00:00+00,18,23,580.0,DHA MEDICAL,True,2,2023-06-13 04:34:45.153+00,2023-06-13 04:41:38.898+00,
248,2023-06-13 00:00:00+00,10,91,275.0,EKRAMUL HOQUE LAIQ MEDICAL,True,2,2023-06-14 12:30:42.649+00,2023-06-14 12:30:42.755+00,
249,2023-06-13 00:00:00+00,47,92,65.0,SALEEM ILOE INSURANCE,True,2,2023-06-14 12:55:14.646+00,2023-06-14 12:55:14.683+00,
243,2023-06-10 00:00:00+00,8,11,2500.0,WORK,True,2,2023-06-12 05:50:53.893+00,2023-06-14 15:05:43.637+00,
255,2023-06-14 20:00:51.874+00,11,15,550.0,OFFICE RENT MAY,True,2,2023-06-14 16:01:43.905+00,2023-06-14 16:01:43.931+00,
247,2023-06-12 00:00:00+00,49,64,1500.0,MOHAMMAD SANJID NEW VISA,True,2,2023-06-13 04:36:38.978+00,2023-06-15 12:36:13.305+00,
246,2023-06-12 00:00:00+00,33,43,10000.0,WORK,True,2,2023-06-13 04:35:36.488+00,2023-06-15 12:34:03.924+00,
250,2023-06-13 00:00:00+00,10,14,670.0,YASIR KHAN WORK,True,2,2023-06-14 14:53:14.548+00,2023-06-15 12:35:00.971+00,
254,2023-06-13 00:00:00+00,49,64,1000.0,MOHAMMAD SANJID VISA WORK,True,2,2023-06-14 14:56:34.595+00,2023-06-15 12:36:31.97+00,
251,2023-06-13 00:00:00+00,30,87,1620.0,LAIQ MEDICAL PAYMENT 6 NOS,True,2,2023-06-14 14:54:01.551+00,2023-06-15 12:37:31.169+00,
252,2023-06-13 00:00:00+00,30,86,2180.0,FAMILY VISA PROCESSING,True,2,2023-06-14 14:55:07.238+00,2023-06-15 12:39:54.741+00,
256,2023-06-14 20:02:34.06+00,8,11,3500.0,WORK,True,2,2023-06-14 16:02:49.871+00,2023-06-15 12:45:13.015+00,
257,2023-06-14 20:03:01.87+00,11,15,475.0,OUTSTANDING WORK AMOUNT,True,2,2023-06-14 16:05:06.59+00,2023-06-15 12:46:34.555+00,
258,2023-06-14 20:15:18.173+00,9,12,7252.0,LIYANDAR AND SHARVESH TAWJEEH PAYMENT,True,2,2023-06-14 16:17:35.537+00,2023-06-15 12:48:05.464+00,
259,2023-06-14 22:23:54.442+00,53,74,900.0,WORK,True,2,2023-06-14 18:24:08.847+00,2023-06-15 12:49:28.141+00,
223,2023-06-06 00:00:00+00,26,59,5560.0,VISA PROCESSING OF SHCHITH & VENKATA,True,2,2023-06-07 09:52:54.727+00,2023-06-15 12:50:23.124+00,
261,2023-06-15 00:00:00+00,1,2,405.0,OUTSTANDING AMOUNT,True,2,2023-06-16 17:29:23.565+00,2023-06-17 02:54:29.131+00,
262,2023-06-15 00:00:00+00,1,1,620.0,OUTSTANDING AMOUNT,True,2,2023-06-16 17:30:07.679+00,2023-06-17 02:55:34.776+00,
263,2023-06-15 00:00:00+00,10,14,3000.0,OUTSTANDING AMOUNT,True,2,2023-06-16 17:31:25.286+00,2023-06-17 02:58:59.844+00,
211,2023-06-02 00:00:00+00,37,46,2730.0,SADDAM VISA RENEWAL,True,2,2023-06-04 14:13:00.585+00,2023-06-17 07:44:43.798+00,
253,2023-06-13 00:00:00+00,60,93,15000.0,NEW VISA WORK,True,2,2023-06-14 14:55:43.372+00,2023-06-17 07:59:28.951+00,
264,2023-06-16 00:00:00+00,54,75,1700.0,FAMILY VISA STAMPING,True,2,2023-06-17 03:21:05.951+00,2023-06-17 08:00:54.269+00,
217,2023-06-05 00:00:00+00,3,4,3000.0,MUHAMMED NAEEM VISA PROCESS,True,2,2023-06-06 13:37:22.148+00,2023-06-17 08:03:31.371+00,
265,2023-06-17 00:00:00+00,3,4,1300.0,SHAMEER VISA STAMPING,False,2,2023-06-18 12:37:49.8+00,2023-06-18 12:37:49.8+00,
260,2023-06-15 16:17:47.034+00,33,43,7000.0,WORK,True,2,2023-06-15 12:17:57.379+00,2023-06-18 15:05:38.769+00,
266,2023-06-17 00:00:00+00,31,41,550.0,LAIQ MEDICAL,True,2,2023-06-18 12:38:16.48+00,2023-06-19 05:04:14.88+00,
267,2023-06-17 00:00:00+00,3,4,1565.0,RAMESH VISA STAMPING & SHARAFU FINE,True,2,2023-06-18 12:38:54.146+00,2023-06-19 05:03:03.518+00,
269,2023-06-19 00:00:00+00,47,94,160.0,FAMILY VISA STAMPING,True,2,2023-06-20 03:42:11.873+00,2023-06-20 03:42:11.911+00,
268,2023-06-17 00:00:00+00,60,93,10000.0,NEW VISA PROCESSING,True,2,2023-06-18 12:39:32.078+00,2023-06-20 03:47:56.369+00,
212,2023-06-02 00:00:00+00,37,46,5500.0,TRADE LICENSE RENEWAL,True,2,2023-06-04 14:13:18.447+00,2023-06-20 03:48:43.646+00,
270,2023-06-19 00:00:00+00,37,46,1000.0,OUTSTANDING AMOUNT,True,2,2023-06-20 03:45:52.535+00,2023-06-20 03:49:11.396+00,
229,2023-06-07 00:00:00+00,9,12,500.0,EC ATTESTATION,True,2,2023-06-08 05:46:34.853+00,2023-07-31 06:44:12.356+00,
271,2023-06-20 00:00:00+00,41,52,540.0,LAIQ MEDICAL 2 Nos,True,2,2023-06-21 03:10:48.861+00,2023-06-21 03:16:50.695+00,
272,2023-06-20 00:00:00+00,53,74,1000.0,WORK,True,2,2023-06-21 03:13:41.923+00,2023-06-21 03:20:03.587+00,
273,2023-06-20 00:00:00+00,44,57,40.0,WORK,True,2,2023-06-21 03:16:02.706+00,2023-06-21 03:32:30.608+00,
274,2023-06-21 00:00:00+00,18,23,580.0,DHA MEDICAL 2 Nos,True,2,2023-06-22 04:27:07.028+00,2023-06-22 04:34:01.178+00,
276,2023-06-22 00:00:00+00,10,91,680.0,EKRAM CHANGE STATUS,True,2,2023-06-23 05:17:05.047+00,2023-06-23 05:17:05.074+00,
277,2023-06-22 00:00:00+00,28,53,180.0,WORK,True,2,2023-06-23 05:17:46.067+00,2023-06-23 05:21:20.276+00,
281,2023-06-24 00:00:00+00,10,91,1920.0,OUTSTANDING AMOUNT,True,2,2023-06-25 17:48:09.582+00,2023-06-25 17:50:13.475+00,
275,2023-06-21 00:00:00+00,44,57,1000.0,SALAM FAMILY VISA WORK,True,2,2023-06-22 04:27:37.241+00,2023-06-25 17:52:11.01+00,
280,2023-06-24 00:00:00+00,44,57,460.0,WORK,True,2,2023-06-25 17:47:04.604+00,2023-06-25 17:52:24.993+00,
279,2023-06-24 00:00:00+00,23,32,500.0,OUTSTANDING AMOUNT,True,2,2023-06-25 17:46:25.338+00,2023-06-25 17:53:19.296+00,
282,2023-06-24 00:00:00+00,17,22,1000.0,OUTSTANDING AMOUNT,True,2,2023-06-25 17:48:50.503+00,2023-06-25 17:55:20.906+00,
283,2023-06-25 22:10:10.127+00,33,43,5500.0,WORK,True,2,2023-06-25 18:10:34.872+00,2023-06-25 18:18:42.467+00,
284,2023-06-25 22:11:46.231+00,8,10,3000.0,WORK,True,2,2023-06-25 18:12:02.684+00,2023-06-25 18:22:26.526+00,
288,2023-07-04 00:00:00+00,47,96,65.0,ILOE INSURANCE,True,2,2023-07-05 05:37:12.019+00,2023-07-05 05:37:12.054+00,
340,2023-07-22 00:00:00+00,37,46,2540.0,SHAHIN VISA PROCESSING,True,2,2023-07-23 09:41:55.214+00,2023-07-29 13:57:33.166+00,
307,2023-07-11 00:00:00+00,19,29,30.0,MUHD ZORAIZ BC LEGAL TRANSLATION,True,2,2023-07-12 05:18:36.188+00,2023-07-12 05:18:36.235+00,
298,2023-07-08 00:00:00+00,19,29,30.0,ALI RAZA MC LEGAL TRANSLATION,True,2,2023-07-09 14:57:43.458+00,2023-07-09 14:58:27.767+00,
299,2023-07-08 00:00:00+00,1,2,1360.0,WORK,False,2,2023-07-09 14:59:10.246+00,2023-07-09 15:08:38.747+00,2023-07-09 15:08:38.747+00
312,2023-07-12 00:00:00+00,64,100,350.0,WORK,True,2,2023-07-13 06:57:18.547+00,2023-07-13 06:58:11.656+00,
296,2023-07-06 00:00:00+00,61,95,3290.0,MOHD HOSSAIN NEW VISA WORK,True,2,2023-07-07 06:39:21.845+00,2023-07-09 15:27:00.149+00,
289,2023-07-04 00:00:00+00,61,95,150.0,WORK,True,2,2023-07-05 06:37:33.186+00,2023-07-09 15:27:57.534+00,
287,2023-07-03 00:00:00+00,61,95,1500.0,WORK,True,2,2023-07-04 12:25:55.184+00,2023-07-09 15:31:48.602+00,
286,2023-06-26 00:00:00+00,28,53,1290.0,WORK,True,2,2023-07-03 18:41:17.653+00,2023-07-09 16:02:10.623+00,
300,2023-07-08 00:00:00+00,28,53,630.0,WORK,True,2,2023-07-09 14:59:49.686+00,2023-07-09 16:12:31.715+00,
302,2023-07-08 00:00:00+00,1,1,1200.0,WORK,True,2,2023-07-09 15:10:49.266+00,2023-07-09 16:16:52.535+00,
303,2023-07-08 00:00:00+00,1,2,160.0,WORK,True,2,2023-07-09 15:11:42.715+00,2023-07-09 16:20:23.934+00,
304,2023-07-10 00:00:00+00,41,52,1350.0,5 MEDICAL,True,2,2023-07-11 07:44:55.982+00,2023-07-11 07:58:43.982+00,
278,2023-06-23 00:00:00+00,30,87,810.0,LAIQ MEDICAL 3 Nos,True,2,2023-06-24 04:17:44.668+00,2023-07-11 08:00:59.692+00,
305,2023-07-10 00:00:00+00,30,87,540.0,2 MEDICAL,True,2,2023-07-11 07:45:25.956+00,2023-07-11 08:01:16.66+00,
306,2023-07-10 00:00:00+00,30,61,800.0,FAMILY VISA,True,2,2023-07-11 07:45:59.556+00,2023-07-11 08:01:49.39+00,
285,2023-06-25 22:12:13.963+00,60,93,15000.0,WORK,True,2,2023-06-25 18:12:44.483+00,2023-07-11 08:37:36.989+00,
308,2023-07-11 00:00:00+00,53,74,4000.0,WORK,True,2,2023-07-12 05:27:19.475+00,2023-07-13 07:02:15.08+00,
310,2023-07-07 00:00:00+00,60,93,2041.3,NAQOODI DEPOSIT,True,2,2023-07-12 05:44:16.544+00,2023-07-14 04:35:27.229+00,
315,2023-07-14 00:00:00+00,47,102,500.0,DUBAI TRADE LICENSE SERVICE CHARGE,True,2,2023-07-15 08:22:09.74+00,2023-07-15 08:22:09.886+00,
331,2023-07-19 00:00:00+00,47,102,450.0,CERTIFICATE OF 3 PERSON,True,2,2023-07-20 10:20:35.593+00,2023-07-23 10:05:11.303+00,
324,2023-07-18 00:00:00+00,11,15,550.0,JUNE MONTH OFFICE RENT,True,2,2023-07-20 08:06:39.172+00,2023-07-20 08:06:39.296+00,
327,2023-07-18 00:00:00+00,10,14,1200.0,WORK,False,2,2023-07-20 08:15:48.094+00,2023-07-21 10:34:10.017+00,2023-07-21 10:34:10.016+00
311,2023-07-12 00:00:00+00,53,74,500.0,WORK,True,2,2023-07-13 06:53:22.491+00,2023-07-23 09:48:11.719+00,
314,2023-07-13 00:00:00+00,64,100,275.0,WORK,True,2,2023-07-14 01:39:21.774+00,2023-07-23 09:51:49.395+00,
323,2023-07-17 00:00:00+00,64,100,220.0,RESIDENCE CANCELLATION (ISHARA),True,2,2023-07-20 06:06:24.63+00,2023-07-23 09:52:07.873+00,
313,2023-07-13 00:00:00+00,61,95,425.0,MOHD HOSSAIN WORK,True,2,2023-07-14 01:38:58.891+00,2023-07-23 09:55:23.387+00,
316,2023-07-14 00:00:00+00,8,11,3000.0,WORK,True,2,2023-07-15 09:50:04.025+00,2023-07-23 10:01:38.068+00,
322,2023-07-17 00:00:00+00,8,10,585.0,LABOUR INSURANCE OF 4 PERSON,True,2,2023-07-20 06:04:56.227+00,2023-07-23 10:04:09.819+00,
293,2023-07-05 00:00:00+00,33,43,5000.0,TRADE LICENSE AMENDMENT,True,2,2023-07-06 05:18:31.594+00,2023-07-23 10:07:18.603+00,
320,2023-07-12 00:00:00+00,60,93,1005.0,WORK,True,2,2023-07-20 04:40:27.329+00,2023-07-25 03:36:48.105+00,
332,2023-07-19 00:00:00+00,60,93,5968.5,WORK,True,2,2023-07-20 10:21:24.603+00,2023-07-25 03:37:00.608+00,
344,2023-07-24 00:00:00+00,10,14,370.0,ABU TALIB EID TYPING,True,2,2023-07-25 01:56:15.3+00,2023-07-25 05:07:05.956+00,
341,2023-07-22 00:00:00+00,8,11,1960.0,WORK,True,2,2023-07-23 09:42:28.559+00,2023-07-25 05:15:04.752+00,
318,2023-07-15 00:00:00+00,47,99,735.0,FAMILY WORK,True,2,2023-07-17 04:22:54.263+00,2023-07-25 05:44:21.65+00,
319,2023-07-15 00:00:00+00,26,59,4050.0,WORK,True,2,2023-07-17 04:36:22.145+00,2023-07-25 05:49:04.231+00,
321,2023-07-17 00:00:00+00,4,6,1500.0,WORK,True,2,2023-07-20 06:01:33.913+00,2023-07-25 05:58:33.762+00,
290,2023-07-04 00:00:00+00,19,68,140.0,ILOE INSURANCE 2 PERSON OF AL MUZAKI,True,2,2023-07-05 06:38:29.687+00,2023-07-27 09:57:27.216+00,
333,2023-07-18 00:00:00+00,10,14,1500.0,OUTSTANDING AMOUNT,True,2,2023-07-21 10:34:41.119+00,2023-07-29 14:08:21.646+00,
338,2023-07-20 00:00:00+00,10,14,3000.0,OUTSTANDING AMOUNT,True,2,2023-07-22 06:25:46.385+00,2023-07-29 14:09:34.315+00,
292,2023-07-05 00:00:00+00,47,94,40.0,FAMILY VISA,True,2,2023-07-06 05:17:58.993+00,2023-07-29 14:24:14.776+00,
294,2023-07-06 00:00:00+00,16,21,1600.0,DARRARI TRADING WORK,True,2,2023-07-07 06:22:20.387+00,2023-07-29 14:25:09.095+00,
295,2023-07-06 00:00:00+00,15,20,630.0,WORK,True,2,2023-07-07 06:22:43.473+00,2023-07-29 14:26:46.402+00,
297,2023-07-07 00:00:00+00,63,97,750.0,WORK,True,2,2023-07-08 05:39:31.818+00,2023-07-29 14:27:55.746+00,
301,2023-07-08 00:00:00+00,61,95,2000.0,ROBIUL MOKSUD VISA PROCESS,True,2,2023-07-09 15:00:36.058+00,2023-07-29 14:30:55.074+00,
317,2023-07-15 00:00:00+00,33,43,7000.0,WORK,True,2,2023-07-17 04:20:05.853+00,2023-07-29 14:34:50.602+00,
325,2023-07-18 00:00:00+00,41,52,270.0,LAIQ MEDICAL,True,2,2023-07-20 08:14:42.493+00,2023-07-29 14:35:36.08+00,
339,2023-07-22 00:00:00+00,41,52,540.0,LAIQ MEDICAL 2 NOS,True,2,2023-07-23 09:37:44.099+00,2023-07-29 14:35:55.169+00,
328,2023-07-19 00:00:00+00,1,101,1350.0,WORK,True,2,2023-07-20 10:19:05.191+00,2023-07-29 15:00:53.495+00,
336,2023-07-20 00:00:00+00,49,64,400.0,WORK,True,2,2023-07-22 06:20:19.021+00,2023-08-05 16:53:24.39+00,
337,2023-07-20 00:00:00+00,1,101,78.0,WORK,True,2,2023-07-22 06:21:19.259+00,2023-07-29 15:01:01.579+00,
329,2023-07-19 00:00:00+00,47,104,2000.0,FAMILY VISA,True,2,2023-07-20 10:19:27.973+00,2023-07-29 15:09:57.776+00,
334,2023-07-20 00:00:00+00,30,87,2160.0,LAIQ MEDICAL 8 NOS,True,2,2023-07-22 05:59:49.241+00,2023-07-29 15:11:39.841+00,
335,2023-07-20 00:00:00+00,53,74,300.0,WORK,True,2,2023-07-22 06:19:51.983+00,2023-07-29 15:12:17.567+00,
342,2023-07-24 00:00:00+00,4,6,6000.0,WORK,True,2,2023-07-25 01:52:03.876+00,2023-08-05 15:02:48.432+00,
326,2023-07-18 00:00:00+00,49,64,400.0,WORK,True,2,2023-07-20 08:15:20.975+00,2023-08-05 16:52:57.048+00,
554,2023-09-15 00:00:00+00,9,12,1520.0,WORK,True,2,2023-09-18 08:03:31.278+00,2023-09-19 08:22:01.364+00,
309,2023-07-11 00:00:00+00,5,7,5840.0,WORK,True,2,2023-07-12 05:28:31.39+00,2023-09-28 17:12:04.39+00,
689,2023-10-20 22:37:53.335+00,1,101,6920.0,WORK,True,2,2023-10-20 18:38:02.001+00,2024-01-14 11:54:38.376+00,
348,2023-07-24 00:00:00+00,60,93,14808.7,WORK,True,2,2023-07-25 02:11:08.077+00,2023-07-25 02:54:37.185+00,
345,2023-07-24 00:00:00+00,10,91,370.0,EID TYPING MD FARUK,True,2,2023-07-25 01:59:06.459+00,2023-07-25 05:07:30.3+00,
347,2023-07-24 00:00:00+00,8,11,2500.0,WORK,True,2,2023-07-25 02:08:39.928+00,2023-07-25 05:19:27.483+00,
351,2023-07-25 00:00:00+00,3,4,1300.0,NAEEM VISA STAMPING PROCESS,False,2,2023-07-27 08:52:53.823+00,2023-07-27 08:52:53.823+00,
355,2023-07-26 00:00:00+00,19,68,25.0,MOFA ATTESTATION SERVICE,True,2,2023-07-27 09:56:49.093+00,2023-07-27 09:57:35.306+00,
